time,open,High,Low,Close,volume,ADX,DI+,DI-
2016-08-19,664.09,666.93,659.64,662.28,109634508,21.134001004912342,35.73662540249824,17.973933719350466
2016-08-22,662.87,664.95,657.68,657.68,116277799,21.707004928920153,33.701403371781616,18.485701795274814
2016-08-23,653.58,659.16,652.88,659.16,106404491,21.574789188354067,32.005753328516704,21.401264177945656
2016-08-24,660.95,665.43,659.7,660.77,103649686,21.97854655074803,35.495324151716304,20.302917910271404
2016-08-25,660.77,660.77,656.49,658.5,114428404,21.914861854701137,34.20485245576891,22.291490714565537
2016-08-26,662.9,668.84,662.9,667.75,116144856,22.507139672737164,37.99341062992433,20.365177152185257
2016-08-29,670.71,679.62,669.44,669.44,114760345,23.767767402784035,43.09200348649015,18.399514045707548
2016-08-30,667.96,672.67,666.33,672.67,95529958,24.513767304095875,40.8254048822099,20.011891418289448
2016-08-31,673.1,676.26,671.39,674.63,115708329,25.441826018958288,42.19687147359431,19.177454927300282
2016-09-01,674.19,674.72,664.77,669.19,101479337,25.415110764390132,38.65083772541852,23.156971920766832
2016-09-05,669.3,669.97,660.31,664.55,110262620,24.840096909879385,35.52917179547608,25.01561920990686
2016-09-06,666.38,668.4,663.9,663.9,108839833,24.306155473547985,34.1456592979486,24.041506387645637
2016-09-07,663.05,663.68,656.22,661.28,106333945,22.892157986209156,31.86507398368238,29.114766901216292
2016-09-08,661.89,668.2,660.54,666.07,124407614,22.021918916184774,33.681959196942195,27.165879183612695
2016-09-09,669.24,672.39,666.88,666.88,105911259,21.60199854224452,35.51292092505043,25.640847492234432
2016-09-12,665.77,666.04,655.55,659.76,101326011,20.154844133274157,32.04035904867465,32.911912542136754
2016-09-13,658.61,661.74,654.95,659.72,87665763,18.87104632216648,30.138370433618316,31.48274271700454
2016-09-14,658.16,661.82,656.64,656.64,95844555,17.670037890038774,28.80868387681803,30.018721408028753
2016-09-15,657.46,660.32,654.84,656.18,112622645,16.755821051494475,27.359198969444563,30.161009564035645
2016-09-16,654.68,657.53,651.31,651.31,206536820,16.295636247404136,25.774059032042523,31.701664806430045
2016-09-19,651.31,658.35,651.31,657.89,107305229,15.757144486244623,24.842254092523895,29.610550965916044
2016-09-20,656.2,663.37,653.28,663.37,118260890,14.667286558522974,27.14403838127865,26.87441418932109
2016-09-21,663.12,668.83,662.79,668.48,158783297,14.299541845671458,30.700152749017544,25.363529043917154
2016-09-22,668.48,675.36,668.48,671.38,144231872,14.633749593700461,34.842873514963095,23.727184208622987
2016-09-23,670.73,674.09,670.3,674.09,175883360,14.944085359727394,33.55846637825613,22.8525329052961
2016-09-26,673.21,677.04,671.51,677.04,162223243,15.532795890758036,34.6418520496949,21.601297054037282
2016-09-27,676.61,684.89,676.24,684.89,130520085,16.790217643628562,39.37993668446447,19.777210153330014
2016-09-28,684.99,687.94,682.98,686.72,128073211,18.20338616004542,40.47582978267462,18.79703154959985
2016-09-29,689.82,692.17,685.91,688.55,115862966,19.83870915536223,42.18589116563777,17.61073053535813
2016-09-30,688.55,689.12,684.62,685.73,115087200,21.126566323399818,40.22081511358424,18.12573104202901
2016-10-03,687.68,687.98,681.99,683.05,120805041,21.85127151742452,37.70319998960017,19.73947459677616
2016-10-04,682.82,689.17,680.24,684.2,122992716,22.21339476642934,34.260195220424336,19.726451637513158
2016-10-05,686.41,689.5,685.48,687.04,116667290,22.584555738547156,32.7141798163881,18.638571303094935
2016-10-06,687.04,690.93,687.04,687.32,150577333,23.086103959293826,32.88321083648652,17.860045295808337
2016-10-07,689.51,690.14,680.26,683.95,139957450,22.312892694263304,29.51154532548626,23.065051852781448
2016-10-10,684.05,684.46,674.19,674.19,139314337,20.759728387007563,26.472963036524423,26.77573106036234
2016-10-11,677.63,682.36,669.2,682.36,147982566,19.970068238543757,23.179497011956247,28.161917559655908
2016-10-12,683.88,686.18,681.12,682.45,120213690,18.685039317684026,25.742430592500593,26.782242289416892
2016-10-13,680.73,685.23,678.79,685.23,125171020,17.801321058979685,24.122637713323062,27.37358591493997
2016-10-14,685.06,690.62,684.78,687.0,164165746,16.832234834599404,28.069276342231973,25.788861434823463
2016-10-17,687.18,687.94,680.95,680.95,113644728,15.852840224143865,26.120121762833616,27.802903148976917
2016-10-18,680.44,682.99,678.13,682.02,132542390,15.31005696663904,24.829138831962748,29.296610302126247
2016-10-19,683.83,689.88,683.25,688.89,149228481,14.573031014706796,29.809027866190004,26.974564878808575
2016-10-20,690.45,690.86,685.63,686.39,120986055,14.013499605368652,29.214034631604175,25.524857058326305
2016-10-21,685.77,687.54,683.76,684.83,135871456,13.216196165171974,28.04104279833592,26.486330286630675
2016-10-24,683.14,684.51,678.66,678.02,125429739,12.778571340457306,26.192384940851078,30.189553496884496
2016-10-25,676.29,677.37,670.6,676.18,127833015,13.30967183809824,24.13195298910388,36.35972832843012
2016-10-26,676.18,676.18,670.8,673.61,102286796,13.802836585907679,22.73542585508388,34.255574254403236
2016-10-27,672.81,676.9,671.61,676.9,90935882,14.136923363583337,22.20854735657842,32.27761893270167
2016-10-28,676.74,682.25,675.85,682.25,117227580,13.571436483511027,26.503479541220475,30.01925407557226
2016-10-31,682.11,683.34,675.8,675.8,130088112,12.877907644902702,25.521233902025166,27.57170040934691
2016-11-01,675.13,676.6,672.33,676.6,118315060,12.719595078679555,24.312307879919903,30.115103620167634
2016-11-02,675.68,678.14,671.4,671.4,142206065,12.314133330176233,24.20323510796569,27.870883274231335
2016-11-03,668.66,668.66,661.86,667.63,128216516,13.126653093506658,21.73434963537484,35.22851656749514
2016-11-04,666.93,668.99,665.08,666.73,87158046,13.822588966659724,21.16157350032069,33.71073654477647
2016-11-07,667.12,674.36,666.61,674.14,102906792,13.555657566860221,25.214976938890597,30.871618179176107
2016-11-08,675.82,677.91,674.33,676.46,96582245,12.76549785609198,28.12851027819645,29.5671052267413
2016-11-09,675.57,675.57,656.68,670.26,147785350,13.910029270362983,22.70701918495046,41.06683402685275
2016-11-10,675.36,678.54,675.18,678.17,119980716,14.544187901165264,23.759261549027634,37.78386260057388
2016-11-11,678.38,679.56,676.73,679.2,115729611,14.984469825941414,24.110362004170554,36.703851302481496
2016-11-14,677.13,679.96,672.45,673.05,121072899,15.796042600283698,22.28956425172932,38.23589841324464
2016-11-15,673.75,675.73,671.55,674.26,117680261,16.633020689196094,21.324283910036577,37.512474084429606
2016-11-16,674.85,676.9,673.95,674.6,110839761,17.21251947734907,21.908589508088998,36.31712764198689
2016-11-17,674.5,676.48,673.13,674.57,128313414,17.8372666269948,21.08684435376047,35.873052287256016
2016-11-18,673.82,675.15,669.18,673.25,104272182,18.825482197941742,19.670854422050514,37.907111745045555
2016-11-21,673.2,675.04,671.65,674.29,102430300,19.743110942392473,18.894956618405605,36.411902431080385
2016-11-22,675.23,681.91,675.23,681.91,112881995,19.328462828568124,25.106181152045416,33.23824971763658
2016-11-23,681.17,684.12,679.81,683.16,116445532,18.580626861220157,26.425529312980327,31.56255403079443
2016-11-24,683.61,683.61,676.39,678.18,123981046,18.336418287624912,24.222498581727564,32.88024989871016
2016-11-25,678.47,678.87,671.48,675.87,115024501,18.695003051059643,22.18392164276277,35.704750005283394
2016-11-28,672.49,673.18,660.96,665.29,107352390,20.02575169255481,18.75442882046953,41.09263511231823
2016-11-29,665.11,667.79,658.26,658.26,116705985,21.4761497508444,16.95067031005809,39.86530614815491
2016-11-30,658.44,665.78,654.99,665.07,154123990,23.073854289630447,15.171504482843293,38.861931212024544
2016-12-01,670.69,670.76,666.54,666.54,126781860,23.65275866506064,19.24156736892461,36.675759964195095
2016-12-02,667.26,667.39,662.09,665.14,135124227,24.574302359686026,18.21376903091264,39.2015932022933
2016-12-05,663.06,663.87,658.11,660.21,156882841,25.747124784115723,16.92255692857406,40.43603116483661
2016-12-06,660.68,660.77,648.37,651.49,126205477,27.49240188048029,14.914167923536784,44.95925049468413
2016-12-07,648.63,654.13,647.33,653.53,130217614,29.175606240686758,13.937307228112457,43.01621871094955
2016-12-08,655.48,660.72,655.48,658.89,134446811,29.58231035013836,19.33140406446905,40.030625436089274
2016-12-09,659.46,664.46,659.46,663.07,119237809,29.367788308419076,21.948492116254002,37.83955937910272
2016-12-12,663.7,664.67,658.84,659.7,111179368,29.225516765808795,20.673036335800553,36.25864617473042
2016-12-13,662.27,663.54,654.34,654.66,134924352,29.49912068544984,18.81494278787071,37.39602404224342
2016-12-14,657.39,665.14,657.39,665.14,212001661,29.476837250619706,18.462611245341915,33.68219558748041
2016-12-15,668.07,668.07,664.08,665.92,126248064,28.955705527750116,20.61337553035962,32.36436438069612
2016-12-16,670.43,675.19,668.3,675.16,176652780,27.387131750690795,25.623831697309534,29.478618752297127
2016-12-19,673.98,679.9,673.88,674.33,124277250,25.552857467952425,28.71223590516348,27.74828998079288
2016-12-20,673.93,674.28,662.66,662.66,99954175,24.859925771792344,25.577900679483882,35.21461740259223
2016-12-21,662.36,667.06,657.4,666.94,130056531,24.698381815621115,23.30958295125715,36.92058273974836
2016-12-22,669.01,669.95,663.7,664.15,94822115,24.151771630026523,24.64402402328161,34.77198064907268
2016-12-23,663.75,664.37,659.18,664.37,114347726,24.06416781432954,23.42492847809076,37.360086611551004
2016-12-26,665.67,665.73,662.09,662.45,110471505,23.78569813196894,23.926930370240346,36.01446845255325
2016-12-27,662.66,665.5,661.41,663.86,154744368,23.59523101111055,22.927665963373524,35.20474112034071
2016-12-28,665.9,666.64,661.8,663.5,117741966,23.23574364283569,22.959302645133043,33.42572063583014
2016-12-29,666.43,666.43,663.95,664.72,115778971,22.90193394372332,22.22703757304776,32.35963913896519
2016-12-30,664.17,665.49,663.4,664.87,120987237,22.659872524906156,21.69548964232506,32.215103648231455
2017-01-03,665.92,672.34,665.43,672.01,84558006,21.279440903752423,27.596202881122306,29.499682540292575
2017-01-04,672.58,675.93,672.21,674.7,109831504,20.045275565572883,30.50557198822607,28.15835428231257
2017-01-05,674.82,675.92,673.31,675.81,101227848,18.899264894406166,29.5424026075609,27.269294910958596
2017-01-06,675.35,683.76,675.22,679.8,127338612,18.880030442907678,35.775823327511155,24.539153630977907
2017-01-09,681.74,684.88,681.74,682.57,100624905,18.995308236829175,34.948395343938664,23.060167199620537
2017-01-10,682.77,683.02,680.76,681.07,87634720,18.920498268940374,33.967555029303945,23.6299693835512
2017-01-11,680.85,687.16,680.85,687.16,108594261,19.365009713833178,36.42998717909919,21.791080698414593
2017-01-12,688.71,688.99,685.59,686.96,112298316,19.992038235925328,37.18149406266387,20.849573389200966
2017-01-13,686.58,688.62,685.06,685.06,94583058,20.461289073016427,35.45419203092207,20.572606066085843
2017-01-16,684.62,684.82,677.85,677.94,89344641,19.512515311963277,32.192342135925635,27.8800701971882
2017-01-17,678.83,684.73,678.83,684.71,108062900,18.63151110527107,29.444916773518347,25.50067165445312
2017-01-18,683.74,687.76,683.28,683.28,100526455,18.273961555936697,31.628331658276092,24.042698707776847
2017-01-19,683.02,684.19,680.8,682.31,88743460,17.473711211073443,30.220329225832547,26.22909697330245
2017-01-20,684.56,688.42,684.37,686.26,90114360,17.36664692221641,33.32303976424127,24.14295553060878
2017-01-23,687.83,689.47,686.46,687.15,87317561,17.417122495608886,33.296653205325114,23.103314966153757
2017-01-24,687.08,692.45,687.08,691.36,96731320,17.87900477083763,34.89469581410751,21.44001064699254
2017-01-25,693.07,697.28,691.19,697.28,98059614,18.906783163513314,38.4844204342374,19.707203949695373
2017-02-02,699.91,703.2,697.71,703.18,85381970,20.475284599360766,43.283150462064,18.169877112730312
2017-02-03,704.69,708.1,700.09,700.35,124541240,22.361102426359725,45.10915029864731,16.315350390727097
2017-02-06,702.02,702.02,696.92,700.04,126360045,23.418378346535597,42.158685039955245,19.313717434043657
2017-02-07,699.99,703.3,698.99,701.91,158565090,24.525605815312023,41.45862671971053,18.228613653694882
2017-02-08,702.67,702.77,700.47,702.04,154473371,25.553745607747278,40.161881363502786,17.658458007552944
2017-02-09,700.93,702.64,700.26,700.65,147340282,26.455945943553246,38.80916154293864,17.360882729228205
2017-02-10,701.15,704.08,701.15,703.78,138132930,27.459731977742244,38.96680781704074,16.49842439763864
2017-02-13,704.61,706.47,703.58,705.9,160767550,28.659432284738322,40.853092840984964,15.786803132103296
2017-02-14,706.41,707.32,703.85,706.26,175021362,29.867220166706186,39.98898695212452,14.952840733640416
2017-02-15,706.84,711.73,706.84,711.57,168181104,31.440878704340168,43.33301839016344,13.722233102316983
2017-02-16,712.61,717.57,709.35,709.35,197764272,33.390897543219296,46.59025978123716,12.109405677336563
2017-02-17,709.52,710.21,705.84,707.83,165522985,34.245633530737805,43.65281529460148,16.4100022110028
2017-02-20,705.72,711.4,704.41,710.59,198862750,34.668942327654705,39.376301478546424,16.806550511329448
2017-02-21,711.49,718.06,711.49,716.55,210633854,35.71057231494429,44.42020710628451,15.103655749992184
2017-02-22,717.77,719.09,715.36,717.24,231294722,36.76716594840512,43.55182133475803,14.32324446273604
2017-02-23,717.49,719.58,712.36,716.87,227680622,36.976647830541125,39.317001822809026,16.970795608091567
2017-02-24,716.35,717.94,713.7,714.47,232541020,37.171166721095986,37.03926132828722,15.987631414773604
2017-02-27,711.7,718.37,711.7,717.44,181984685,36.827120211287024,33.72893270072461,17.238625983552733
2017-02-28,718.24,719.14,710.79,710.79,192101939,36.27019503218891,30.10192567492255,16.556815006555432
2017-03-01,711.46,712.49,705.79,709.52,221753010,34.56052557184709,27.542609759483668,21.49402754513097
2017-03-02,712.68,713.53,707.51,707.51,176231779,33.14935269912737,26.762171549977467,19.86015344007288
2017-03-03,708.23,712.62,705.83,712.62,169651850,31.455925791738803,24.500003322597333,20.27283163072555
2017-03-06,714.61,718.04,714.01,716.29,171672856,30.786668157080747,29.61447851405436,18.899521710210486
2017-03-07,716.46,716.95,714.27,716.54,195290541,30.16521463918398,28.583408055401172,18.241507809718378
2017-03-08,715.04,718.78,713.89,716.6,175358139,29.87666955074251,29.14945330359918,17.073450119446214
2017-03-09,715.86,718.23,714.96,715.8,194864757,29.608734825761143,27.864525325055805,16.32084067870475
2017-03-10,715.85,716.81,712.21,712.21,197045683,28.613407339927072,26.120229570567528,19.041510654243492
2017-03-13,711.93,712.63,707.63,710.17,146261800,26.620069634894495,24.336903913111037,23.995349798994955
2017-03-14,709.9,716.49,709.29,714.71,133877641,25.514507587466316,27.13962083389313,21.698031465252917
2017-03-15,715.63,716.49,713.14,713.14,139235599,24.487914257711576,25.89726777273849,20.704774559532922
2017-03-16,712.56,715.03,710.66,714.92,178268415,22.958102420322376,24.33250199423326,22.882735220002836
2017-03-17,715.82,717.1,710.54,710.54,252330458,21.96184069359197,24.975200228141553,20.84646718275124
2017-03-20,711.44,717.54,711.44,715.07,174822003,21.126649549501707,23.241319610058337,18.91247683571742
2017-03-21,717.03,718.8,714.78,716.18,231139667,20.613363053823587,23.680957545476055,17.886226620535847
2017-03-22,715.78,720.68,712.94,712.94,268354139,20.515956193026387,23.742492621293902,16.07731269650837
2017-03-23,712.61,719.56,712.61,719.56,189772466,20.32732050982794,21.627388365922315,15.068056768208685
2017-03-24,719.56,724.36,719.56,722.14,213602596,21.049363290925136,26.4976028348478,14.131700730543969
2017-03-27,723.23,725.57,721.41,723.52,232978742,21.91792132359962,26.63952706159015,13.357007579405153
2017-03-28,724.37,725.0,718.66,719.26,220448061,21.878559009103245,24.440521332414786,15.834927111326222
2017-03-29,719.08,721.92,718.37,720.47,193462582,21.755359550251274,23.281644495802595,15.471438586779772
2017-03-30,721.87,725.91,721.87,723.86,195397010,22.37665393614617,26.91483194053712,14.348661749262511
2017-03-31,725.97,726.67,722.31,722.31,212316060,23.081626554020573,26.35581512336137,13.502874284662195
2017-04-03,723.02,724.37,721.58,722.38,182668228,23.49090059389249,25.3270030630316,13.997141622702392
2017-04-04,723.7,724.67,722.79,724.14,213957820,23.928726478433212,24.919202624306806,13.530286062737257
2017-04-05,724.89,726.03,722.49,723.22,217579255,24.599525349854268,25.62931056416428,12.818525822408533
2017-04-07,721.85,727.95,720.28,727.95,229053115,24.420218859283118,22.8273671823533,14.567194720228422
2017-04-10,728.71,730.9,727.77,729.87,152182627,24.854827873234722,26.101579176447398,13.89938655935938
2017-04-11,730.15,732.24,730.15,731.33,209876775,25.507517532792626,27.198433700456953,13.398520799935987
2017-04-12,731.62,732.87,724.48,725.58,249067913,24.332188774991543,23.913230362029022,19.94296619867186
2017-04-13,725.54,727.34,723.88,724.35,189986437,23.07902078679268,22.695750648321905,19.81049594047207
2017-04-14,722.67,722.96,714.13,718.45,194521018,22.97909807277452,19.5324549067384,30.346198162736666
2017-04-17,718.93,721.78,710.83,710.83,169018238,23.381761464989857,16.8264120418372,30.317213774066214
2017-04-18,708.64,714.93,705.55,714.93,177730948,24.430735960376577,14.919597906556884,33.26051714308327
2017-04-19,714.87,716.77,714.02,716.77,150562934,24.937961286767976,16.715487990746727,32.11158820605022
2017-04-20,716.76,716.76,712.66,712.66,136193350,25.586535313726433,15.835091008127621,32.163121981940016
2017-04-21,712.77,715.08,711.08,712.41,199032586,26.393586054441126,15.00667801348701,32.54695085208247
2017-04-24,711.6,712.77,709.39,709.39,153785032,27.357894348694323,14.324725641830934,33.34007430341238
2017-04-25,709.0,709.81,706.04,707.58,136156769,28.64986375940248,13.583273282544967,36.2137731264557
2017-04-26,706.36,710.04,706.32,710.04,142062694,29.77908343153431,13.19744911339191,34.32576674165988
2017-04-27,711.74,716.53,711.38,716.53,186846784,29.06429729258434,20.941443068460675,31.263431275300626
2017-04-28,715.9,717.73,713.83,717.73,189257897,28.11902884257512,21.47787684368502,29.556967829396115
2017-05-03,718.7,719.54,716.66,719.54,227073105,26.82145189778947,23.19894182554195,28.327326368174464
2017-05-04,717.98,723.22,717.98,722.02,214197140,24.980042183047036,26.743685179026745,26.192243200836014
2017-05-05,720.39,721.65,719.86,720.0,193851984,23.270161733643352,25.877832016940072,25.344243516208692
2017-05-08,720.61,720.61,717.98,718.86,229598090,21.93727297129214,24.823976605016107,27.223205478071115
2017-05-09,718.86,722.11,716.95,722.11,224609174,20.383696301744312,25.1603658219184,25.066341627673705
2017-05-10,721.94,727.52,721.81,724.31,227840741,20.018929832509308,31.163683350066446,22.90381079684595
2017-05-11,724.84,726.82,723.39,724.99,220258338,19.680218111076805,29.51636721070666,21.69311253776462
2017-05-12,724.63,726.4,724.41,725.37,187432897,19.365700084032337,28.572691109836512,20.999555918508666
2017-05-15,725.25,726.19,723.18,725.35,240385020,18.73471169429806,27.158327185659616,21.98284630043826
2017-05-16,725.84,727.86,725.03,725.03,293296190,18.511585523359596,28.678580584032158,20.933643430443595
2017-05-17,724.01,727.63,722.81,727.2,205418931,17.683707650633313,26.37006880173807,22.956061650513664
2017-05-18,727.2,729.0,723.8,726.99,219312176,17.231270565891187,26.368023500201115,20.992768513266242
2017-05-19,727.61,733.82,726.79,733.82,211055300,17.778253018283895,31.04023733568717,18.668273657481784
2017-05-22,738.63,746.87,738.63,744.1,272261721,19.939194925459766,43.53853550325746,15.284827406647295
2017-05-23,744.32,746.18,740.28,740.93,266397287,21.945783839265935,40.00809289111052,14.045414886864638
2017-05-24,739.91,744.27,737.3,742.74,224896338,23.011343529095665,36.266735043001646,16.730160956563562
2017-05-25,744.24,746.48,740.89,741.91,205462485,24.257073444000486,36.510973477925255,15.479866453242321
2017-05-26,741.4,743.46,740.6,743.41,192137449,25.3338979534858,35.067030310571695,15.268678832224852
2017-05-29,746.08,748.06,745.31,746.25,251938785,26.852894891194467,39.20258436258566,14.279848264399405
2017-05-30,747.07,747.43,738.21,738.21,261036670,26.52461144012738,34.439965934815234,21.900344425161002
2017-05-31,738.21,741.93,737.82,737.82,213893253,26.134833231083896,32.54207225655176,21.21639150850663
2017-06-01,739.45,742.23,737.82,741.8,151784230,25.81796424635042,31.001159809680313,19.946250643664072
2017-06-02,741.48,742.11,736.09,738.81,183590346,25.112610296786208,28.493499295104414,20.65737155522807
2017-06-05,739.13,745.14,738.35,743.49,217833972,24.949368520032824,29.936631129016888,18.80928986057608
2017-06-06,743.99,751.31,743.49,751.31,184794950,25.637070928461835,34.82701299157437,16.93065831143379
2017-06-07,752.75,754.92,751.31,753.46,210456447,26.684719893374982,37.91002914678299,16.12975144052853
2017-06-08,751.7,753.46,748.91,750.13,260549204,27.06648435794968,35.622723646691014,18.33907214071058
2017-06-09,749.46,752.01,749.04,749.72,176750665,27.42097993219761,34.173327633618776,17.59290297330445
2017-06-12,751.33,753.41,749.0,751.09,183783751,27.936436499548886,34.02505034576558,16.5181975977934
2017-06-13,751.09,756.89,750.1,756.89,200142495,28.849939419504658,35.60947046802156,14.998949743105387
2017-06-14,758.26,761.7,756.82,760.77,204990184,30.213723375092655,39.79329296407157,14.00217675271187
2017-06-15,760.38,762.98,758.17,760.57,190826688,31.60547180951895,38.92468203080482,13.079525971613858
2017-06-16,761.75,762.43,759.98,761.24,220766140,32.89780964148622,37.566831228240424,12.623259050186922
2017-06-19,763.75,766.83,761.24,766.83,198856761,34.52359280762276,40.81516166658749,11.626677140566521
2017-06-20,767.59,768.29,764.42,767.99,224883673,36.16191289218678,40.64344464292867,10.980365269821379
2017-06-21,765.71,767.99,758.9,767.41,248097670,36.08690938400182,35.632997562134705,17.112922101572774
2017-06-22,768.41,769.99,766.3,766.3,224434810,36.26047054762036,36.58248899350442,16.237815920958923
2017-06-23,765.66,769.01,763.64,769.01,254525050,35.729998446638334,33.86816984977636,18.708333798722908
2017-06-26,770.5,773.14,769.01,772.52,234893080,35.7693950780902,37.696924970590665,17.625199872577944
2017-06-27,773.15,773.4,767.19,767.51,235040556,35.34538994517989,34.4657463378071,18.62654997522827
2017-06-28,766.82,769.04,762.78,769.04,202839208,33.932487003858924,31.531682218129603,23.03804177580026
2017-06-29,771.26,773.08,769.04,771.75,211426350,33.210451431669505,35.35639806862802,21.75111131805095
2017-06-30,773.46,776.5,771.75,776.47,194001256,32.98547990717986,37.77700597412087,20.314273528241483
2017-07-03,777.2,780.01,775.53,778.88,194987592,33.19113366755724,40.328002736528866,19.036972502272114
2017-07-04,779.15,779.15,772.9,775.54,232542571,32.77304668642792,36.84717267176053,21.025884857327128
2017-07-05,775.85,778.32,773.81,778.32,214340194,32.38482306109354,34.53102230189267,19.704233629893338
2017-07-06,780.5,782.77,778.32,782.65,237761081,32.59343087951036,38.63009999542661,18.47053199928407
2017-07-07,783.73,783.81,775.73,775.73,261331424,32.165620047361855,34.41649981588725,19.952206193210337
2017-07-10,775.85,775.85,764.43,766.56,216996795,30.066178844451944,29.51615442101183,31.200084833945454
2017-07-11,766.56,769.36,761.57,769.36,223615478,28.52980463420536,26.72121598460787,31.722182466140186
2017-07-12,772.6,775.08,769.36,774.17,176380190,26.761382807711843,31.82596863158877,29.512349196008046
2017-07-13,777.12,778.3,773.85,778.3,199927087,25.562034297416336,34.06121313538657,27.884876044286035
2017-07-14,779.72,780.65,776.88,777.6,208897535,24.758235721201725,35.415558707441505,26.54912276168518
2017-07-17,777.7,778.3,766.47,768.91,254677030,23.493872593979983,30.48132758740631,35.11022297011645
2017-07-18,766.88,770.37,762.68,767.49,237704402,22.77312497836763,27.772583648391592,36.36985511889833
2017-07-19,771.33,774.12,767.49,771.3,236075382,21.554477001450895,29.96686923308618,33.59771199365403
2017-07-20,768.56,771.3,763.55,768.41,183310114,20.902877523816276,27.343270600065452,35.107160898816936
2017-07-21,768.9,770.43,761.86,761.86,179704117,20.497181582362334,24.761612377869575,33.65435331302453
2017-07-24,759.97,761.86,753.82,759.74,158748337,20.970496496489794,22.605269196682304,39.43200545666205
2017-07-25,757.43,767.27,757.35,767.27,180624561,20.57162786526799,25.916884485816233,35.34245155117851
2017-07-26,769.35,773.88,764.92,773.88,208165268,19.30843497202093,30.30218257911514,32.10379790383456
2017-07-27,773.21,774.97,770.3,771.5,202232820,17.996762102483945,29.961621627705032,30.533307661835202
2017-07-28,771.21,777.09,770.82,777.09,199740512,16.91798718468742,30.215961594047446,28.516300866713408
2017-07-31,777.54,783.58,776.72,783.55,267060571,16.68901744353823,34.86586543528001,26.45701952925811
2017-08-01,784.44,787.68,783.55,786.81,206174320,16.91064771046392,37.74657253620571,25.273700237347498
2017-08-02,782.41,788.23,779.96,786.23,218896580,16.583390011717555,34.426175993675926,26.86906166835284
2017-08-03,786.23,790.82,786.19,788.49,208836145,16.568618758700946,35.50969692005059,25.515799988808517
2017-08-04,789.46,790.12,786.09,788.68,202736608,16.538975874652117,33.90884549867738,24.477360580851983
2017-08-07,789.41,796.09,788.66,792.98,222489270,17.168281685572136,37.724276379754656,22.466389626790605
2017-08-08,795.8,796.62,789.84,791.57,228731440,17.807966979442863,35.49007420381936,20.78804756935603
2017-08-09,789.15,791.57,773.66,773.66,307511314,16.9615533829212,29.26970559831401,32.97856766745555
2017-08-10,769.58,776.77,769.58,773.43,189616580,16.609623487382855,27.20801248819253,34.652656219394935
2017-08-11,773.43,774.31,769.14,772.08,169477554,16.329630472798403,25.80072166676076,33.30050225774016
2017-08-14,772.17,776.42,772.01,776.17,185396932,15.771489227072392,26.800656639498172,31.790036802426908
2017-08-15,776.64,776.83,770.09,771.06,138791980,15.482097895675793,24.93881867589743,31.56055075509135
2017-08-16,771.1,773.57,766.8,773.57,169481508,15.59620800279362,23.195735727756183,32.75128514530193
2017-08-17,773.48,774.47,766.8,767.59,238231707,15.555221275419976,22.295114599509134,30.177802917533512
2017-08-18,762.82,774.47,762.46,768.97,196181984,16.024723526014434,19.686586213225507,30.874976656434765
2017-08-21,767.42,774.47,762.46,768.79,169511433,16.460689901566433,17.483646742172017,27.42005034226141
2017-08-22,768.2,768.79,760.3,761.26,153970582,17.121625311236535,16.111159504191942,27.264747162564202
2017-08-23,762.42,765.98,759.01,765.98,158507640,17.8879671159855,15.065546550674883,26.696427900763993
2017-08-24,766.48,771.65,764.64,769.77,208905050,17.505264021611257,19.388314393368102,24.943094851735033
2017-08-25,769.07,771.63,768.57,771.63,218265430,17.14989686254946,18.807638723023913,24.19605475172282
2017-08-28,771.81,777.26,770.51,777.26,240572610,16.0045715573671,23.098477796088154,22.588906935916594
2017-08-29,773.91,777.11,773.87,774.03,255981300,14.941055202554908,22.2974509174648,21.805551349711905
2017-08-30,774.31,778.65,773.85,778.65,193496470,14.215147215520597,22.78893690818236,20.710389712486656
2017-08-31,779.19,785.78,778.19,782.76,191640520,14.601470286440447,28.39469015491111,19.078673779574803
2017-09-01,784.42,789.19,784.18,788.73,137914410,15.386935766983745,30.046913538256575,17.799257013658703
2017-09-05,790.26,794.46,787.8,792.31,153091050,16.70136116953243,33.46283271400763,16.560502352420748
2017-09-06,792.16,793.82,788.89,793.55,144147770,17.921899043327635,31.703883637392956,15.690011782479484
2017-09-07,793.61,798.58,792.77,796.72,143540810,19.544262956404264,34.84487724639482,14.70875986530053
2017-09-08,797.98,802.9,797.82,801.2,122071810,21.43993760277213,37.18852868261827,13.725470134011278
2017-09-11,801.21,805.44,797.47,797.47,138929970,23.411729493735802,36.73663866900843,12.559389691134584
2017-09-12,795.53,801.01,794.88,799.94,133449030,24.637100424280053,34.32143605552169,14.511440754892204
2017-09-13,802.85,804.38,800.39,802.78,139692830,26.088338556266738,36.34968461314527,13.80357188525666
2017-09-14,803.34,807.29,803.23,806.32,139352800,27.688495584819076,37.77688768568887,13.10431789158352
2017-09-15,803.35,805.82,802.08,805.82,142760690,28.89209604569218,35.93390244724931,13.788216568211487
2017-09-18,808.51,809.39,805.37,807.87,167579320,30.333377171797725,38.44263873396751,13.133976990732457
2017-09-19,807.41,810.13,805.87,805.93,160487610,31.736866857598557,37.36022037915141,12.459307825491663
2017-09-20,806.88,807.51,803.33,805.86,137443940,32.37487386293109,35.43668967886637,14.946406117612474
2017-09-21,805.29,806.52,802.6,803.93,130767410,32.77783968315644,33.68513977574822,15.128104029497264
